,Dates,3/31/2000,6/30/2000,9/29/2000,12/29/2000,3/30/2001,6/29/2001,9/28/2001,12/31/2001,3/29/2002,6/28/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,3/31/2005,6/30/2005,9/30/2005,12/30/2005,3/31/2006,6/30/2006,9/29/2006,12/29/2006,3/30/2007,6/29/2007,9/28/2007,12/31/2007,3/31/2008,6/30/2008,9/30/2008,12/31/2008,3/31/2009,6/30/2009,9/30/2009,12/31/2009,3/31/2010,6/30/2010,9/30/2010,12/31/2010,3/31/2011,6/30/2011,9/30/2011,12/30/2011,3/30/2012,6/29/2012,9/28/2012,12/31/2012,3/29/2013,6/28/2013,9/30/2013,12/31/2013,3/31/2014,6/30/2014,9/30/2014,12/31/2014,3/31/2015,6/30/2015,9/30/2015,12/31/2015,3/31/2016,6/30/2016,9/30/2016,12/30/2016,3/31/2017,6/30/2017,9/29/2017,12/29/2017,3/30/2018,6/29/2018,9/28/2018,12/31/2018
LLY US  EQUITY,PX_TO_BOOK_RATIO,0.526790491,1.526319151,0.723342508,1.20570357,1.518688512,1.126165456,1.657584604,1.310338681,1.088086288,0.794373091,0.932530538,1.172758304,0.965905648,1.046359124,0.55945822,0.788570422,0.482932253,0.627207545,0.258336217,0.076275224,0.047410861,0.183118636,0.029732647,0.141722183,-0.047467443,0.045732262,-0.015888379,0.053058576,0.001163124,0.028459446,-0.064752138,-0.128402953,-0.158247645,-0.21056248,-0.107197563,0.96462404,0.493030091,0.388996133,0.014001506,0.162792692,0.00198006,0.042337229,-0.105656101,-0.213598986,-0.31685457,-0.267210893,-0.192885723,-0.117188684,-0.267245011,-0.133804669,-0.14660729,-0.08915378,-0.103478628,-0.198131905,-0.268735768,-0.318769569,-0.257109257,-0.206894072,-0.156891007,-0.144229738,-0.130353899,-0.066850238,-0.08087228,-0.107137002,-0.159292956,-0.136376318,-0.116574448,-0.120032114,-0.07786536,-0.061177874,-0.055643881,0.009432175,-0.148667129,-0.01221655,0.023487971,0.349821495
LNC US  EQUITY,PX_TO_BOOK_RATIO,-0.583767464,-0.559897333,-0.460435222,-0.522988505,-0.674797011,-0.596330863,-0.617562648,-0.655787832,-0.665464821,-0.718274149,-0.742234838,-0.787047373,-0.804214206,-0.765060756,-0.77974525,-0.833826798,-0.747022693,-0.741449321,-0.724042531,-0.682452194,-0.791599189,-0.69454996,-0.707876732,-0.70929504,-0.667860641,-0.719603755,-0.697199501,-0.735797114,-0.695966606,-0.671399352,-0.713394263,-0.749664507,-0.689816917,-0.664673099,-0.650074263,-0.73387498,-0.776442667,-0.787915825,-0.786229754,-0.861484581,-0.786198663,-0.786368244,-0.833988134,-0.810340198,-0.77929655,-0.796184153,-0.744577578,-0.777685518,-0.726483121,-0.776769923,-0.802794398,-0.75912635,-0.678820343,-0.723958051,-0.688823521,-0.76751243,-0.741743723,-0.787014051,-0.745611039,-0.537481058,-0.516934336,-0.438697272,-0.40683823,-0.372656689,-0.434325591,-0.391290092,-0.468621127,-0.419717848,-0.432940172,-0.460582112,-0.464464562,-0.433054014,-0.346736297,-0.402456328,-0.423663882,-0.427553081
LKQ US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.241971769,-0.417879271,-0.405862179,-0.402210526,-0.375986781,-0.408262994,-0.203927362,-0.15896867,-0.209215585,-0.121566487,-0.158560905,-0.046860273,-0.067295154,-0.185593512,-0.127844184,-0.191661091,0.009632392,0.112280708,-0.130801861,-0.178647431,-0.286995651,-0.110571423,-0.093484438,-0.138370293,-0.138230009,-0.204888173,-0.194251361,-0.215922985,-0.254604559,-0.280725095,-0.232065173,-0.193221529,-0.159500098,-0.247865577,-0.168396907,-0.12713276,-0.088439749,-0.187785424,-0.084186658,-0.001196589,0.01562238,-0.242246909,-0.276542314,-0.286393496,-0.289790672,-0.329215485,-0.269942839,-0.265153936,-0.263946932,-0.28097007,-0.271523315,-0.280288416,-0.302788888,-0.329693586,-0.329007301,-0.321876933,-0.300202602,-0.275164337,-0.330830895,-0.357682417,-0.370887386
LMT US  EQUITY,PX_TO_BOOK_RATIO,-0.621381266,-0.584549695,-0.478605899,-0.510746409,-0.574318168,-0.577460107,-0.447122364,-0.365392168,-0.268962016,0.002821129,0.078964152,0.217176286,0.041962231,-0.14896166,-0.240532787,-0.281977023,-0.407574021,-0.316388951,-0.253878049,-0.286387705,-0.210556488,-0.228730126,-0.29800073,-0.286069034,-0.205144008,-0.154286087,-0.021320807,0.228895558,0.207381173,0.104752428,0.248071889,-0.085386493,-0.025252944,-0.027548347,0.158155566,2.460513926,1.833149316,2.391991557,1.610418758,0.948033442,0.98247095,0.994334308,0.770772952,0.682499103,0.668468258,0.940474496,1.020959689,4.096808842,2.570868457,1.900490251,1.906104357,4.137624348,4.45731426,4.264085809,4.464448919,0.992554147,1.054266957,1.339305803,1.416973708,1.09618643,0.957198131,0.844730514,0.938194444,0.609300735,0.7907106,0.787885231,1.613594706,2.536081694,2.797582264,4.069164775,2.684842135,2.248595296,1.407175199,5.430945357,5.252965509,3.021291974
L US  EQUITY,PX_TO_BOOK_RATIO,-0.688736213,-0.678335857,-0.578262576,-0.448434347,-0.745128641,-0.650095305,-0.750361386,-0.726983374,-0.796852672,-0.8084216,-0.767723573,-0.833143813,-0.849121899,-0.829794595,-0.858677586,-0.908568947,-0.802764725,-0.823251032,-0.797423526,-0.687175955,-0.783055048,-0.685592508,-0.673310558,-0.677407209,-0.641750117,-0.664713662,-0.682736543,-0.720017809,-0.667255218,-0.627078302,-0.665443612,-0.641696267,-0.64575837,-0.600851801,-0.636106338,-0.586606038,-0.5947151,-0.68254255,-0.714339545,-0.754173844,-0.735718512,-0.715151943,-0.749954097,-0.741715784,-0.707571959,-0.72196333,-0.66585255,-0.697866739,-0.676855775,-0.690346303,-0.725416349,-0.702353249,-0.641926612,-0.690103888,-0.657567752,-0.764395499,-0.74195394,-0.782627637,-0.755450967,-0.541256214,-0.519961621,-0.449039011,-0.411974353,-0.378535482,-0.430141407,-0.384632935,-0.464829878,-0.427782676,-0.434204954,-0.463658608,-0.471508222,-0.436287066,-0.35171717,-0.402741438,-0.426059714,-0.425210365
LOW US  EQUITY,PX_TO_BOOK_RATIO,-0.053237912,-0.256669151,-0.240626439,-0.252207469,0.101128872,0.197179732,0.190478521,0.461331839,0.304544007,0.532152793,0.520423391,0.244937843,0.39768891,0.188197233,0.314391717,0.284992511,0.201645784,0.091785744,0.117188717,-0.008630567,0.059446599,-0.038877418,-0.020878371,-0.041916027,-0.179301743,-0.184856421,-0.264580696,-0.253943881,-0.289233001,-0.333317994,-0.421765339,-0.545720702,-0.457033532,-0.48441154,-0.405766641,-0.343416869,-0.371163395,-0.456269571,-0.506566824,-0.490845997,-0.474605628,-0.496708574,-0.521120673,-0.495779516,-0.472890748,-0.520471256,-0.490165202,-0.443439315,-0.375616846,-0.372097711,-0.355004555,-0.262357256,-0.274198427,-0.21042402,-0.14390902,-0.093113297,-0.100602638,-0.100595892,-0.016078257,0.000403638,0.040469588,-0.027057631,0.009298454,-0.004339733,0.073478126,0.059307271,0.143765436,0.117510823,0.21104191,0.349693788,0.393654726,0.356736786,0.12729441,0.307045455,0.452840961,0.440132863
LYB US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.757216298,-0.670198955,-0.64791021,-0.676530322,-0.686367215,-0.553689336,-0.479723351,-0.500346739,-0.436520588,-0.30160345,-0.315913032,-0.31775894,-0.283244571,-0.292834802,-0.215465252,-0.094071936,0.062737507,-0.201192635,-0.140342293,-0.102985891,-0.154700034,-0.147145015,-0.145720185,-0.193107635,-0.148646513,-0.134899485,-0.147410965,-0.182525599,-0.140657071,-0.194497819,-0.214198456,-0.231226601,-0.274118364,-0.275416703
MTB US  EQUITY,PX_TO_BOOK_RATIO,-0.547028402,-0.542500515,-0.475340989,-0.469073399,-0.540433699,-0.522913295,-0.464293586,-0.553273097,-0.54357574,-0.424557057,-0.351423271,-0.44009861,-0.417370777,-0.589694697,-0.612163921,-0.643480601,-0.667196045,-0.713598382,-0.62376695,-0.545402178,-0.636490159,-0.56587956,-0.617467525,-0.614043445,-0.589052165,-0.580690149,-0.577298056,-0.635861514,-0.640930921,-0.682326059,-0.705020889,-0.785984203,-0.702478204,-0.687589874,-0.597086022,-0.636665837,-0.624847535,-0.706412823,-0.709639328,-0.746296691,-0.663619376,-0.578362064,-0.655767801,-0.649922898,-0.643157099,-0.652878609,-0.614779582,-0.64216882,-0.605434679,-0.629572488,-0.622221122,-0.604199512,-0.570335068,-0.596078056,-0.585121904,-0.665772002,-0.636488028,-0.665753077,-0.639964823,-0.482886159,-0.465093902,-0.407396234,-0.370834929,-0.353329223,-0.405436639,-0.363992039,-0.435678974,-0.383571175,-0.394480703,-0.409134694,-0.416229959,-0.386305082,-0.310704453,-0.357120211,-0.384699278,-0.383869103
MAC US  EQUITY,PX_TO_BOOK_RATIO,-0.694117763,-0.691527757,-0.612183452,-0.639880779,-0.756945494,-0.701011922,-0.703935488,-0.699874302,-0.711966267,-0.60784563,-0.519903339,-0.72454852,-0.663217991,-0.6544703,-0.677368894,-0.67907414,-0.524991409,-0.604904671,-0.472843169,-0.373762042,-0.469468623,-0.260162051,-0.274456666,-0.231149196,-0.461778265,-0.458947658,-0.386175365,-0.387593137,-0.252233106,-0.339427898,-0.256293073,-0.267804985,-0.304074269,-0.349759483,-0.249910062,-0.694251236,-0.773286503,-0.713165314,-0.617368668,-0.607229894,-0.560938159,-0.583119652,-0.568917809,-0.542906774,-0.51298601,-0.449697127,-0.436497372,-0.442489125,-0.393860404,-0.358287947,-0.404128989,-0.417531455,-0.384657297,-0.458410796,-0.479182122,-0.539048541,-0.489083809,-0.464289749,-0.456131191,-0.430004513,-0.413673227,-0.377358085,-0.335210753,-0.297621264,-0.33447339,-0.291899451,-0.334925496,-0.338098057,-0.357872862,-0.382288593,-0.389300364,-0.342178856,-0.287987435,-0.311068853,-0.334166875,-0.340412055
M US  EQUITY,PX_TO_BOOK_RATIO,-0.589015902,-0.62866011,-0.594501657,-0.597334818,-0.705193373,-0.697444317,-0.808950233,-0.74153054,-0.761976588,-0.737079464,-0.753165312,-0.825932406,-0.813275404,-0.741673046,-0.736330398,-0.768422063,-0.705333275,-0.788479051,-0.763736585,-0.609492946,-0.701926781,-0.565103463,-0.669124946,-0.854800003,-0.712272376,-0.733685506,-0.663617219,-0.775975901,-0.669144998,-0.691571734,-0.764583055,-0.825720615,-0.791277847,-0.7664223,-0.803009935,-0.795116116,-0.617900004,-0.643575943,-0.525752957,-0.608549627,-0.489807037,-0.524811536,-0.461059309,-0.456037148,-0.545995345,-0.459984415,-0.421996679,-0.399199573,-0.345666812,-0.395430515,-0.36427545,-0.331796754,-0.382941128,-0.324944079,-0.386494629,-0.275061158,-0.314771803,-0.329691404,-0.297473363,-0.241710495,-0.263732831,-0.222758849,-0.254836329,-0.290845331,-0.295040035,-0.311351523,-0.333036226,-0.314205743,-0.371212558,-0.415275512,-0.428728155,-0.383183737,-0.323430052,-0.343294103,-0.375265004,-0.368598065
MRO US  EQUITY,PX_TO_BOOK_RATIO,-0.653993839,-0.668194584,-0.58445052,-0.670858064,-0.836495694,-0.817616295,-0.850884585,-0.808824019,-0.865187115,-0.862518504,-0.806734059,-0.887252926,-0.841404945,-0.834597428,-0.85057348,-0.917306712,-0.879897956,-0.900800055,-0.814266997,-0.772660788,-0.847382575,-0.730800154,-0.727549106,-0.804272036,-0.718352909,-0.755275131,-0.799286815,-0.809543451,-0.756771092,-0.714556611,-0.75817219,-0.761383845,-0.772576001,-0.687173787,-0.788967115,-0.770297225,-0.695672654,-0.796732773,-0.81949535,-0.886850249,-0.823081799,-0.792167707,-0.833988134,-0.810340198,-0.738802523,-0.627597825,-0.638621774,-0.619755508,-0.60017256,-0.665684072,-0.660039586,-0.635948383,-0.584903001,-0.627162072,-0.609290153,-0.711883543,-0.68485898,-0.690780131,-0.677016401,-0.540143691,-0.519961621,-0.446646496,-0.411974353,-0.378535482,-0.434325591,-0.390831434,-0.468621127,-0.427782676,-0.426622068,-0.463658608,-0.464273628,-0.415634063,-0.340250565,-0.36980306,-0.385248734,-0.411901602
MPC US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.575256345,-0.635507941,-0.621013112,-0.548803151,-0.569856789,-0.562469078,-0.514767152,-0.40115592,-0.519561854,-0.530738435,-0.470333303,-0.470942075,-0.557361888,-0.513792578,-0.409390929,-0.387142449,-0.344003884,-0.335386775,-0.31776479,-0.386046044,-0.352882502,-0.408515976,-0.362740775,-0.369639668,-0.377654445,-0.3757759,-0.351089582,-0.294218824,-0.333883339,-0.342496392,-0.40082209
MAR US  EQUITY,PX_TO_BOOK_RATIO,-0.368980866,-0.297522816,-0.306813515,-0.239715958,-0.241951384,-0.21719453,-0.373031718,-0.302274581,-0.286896263,-0.334789086,-0.39184718,-0.361668676,-0.305947921,-0.285696235,-0.22097543,-0.223039946,-0.329074564,-0.220661771,-0.156704179,-0.132423577,0.055010218,0.044100277,0.022965909,0.077362997,0.102936327,0.403344093,0.52368576,0.930526755,1.201305753,1.082272422,1.48697148,1.258954765,1.547954576,0.739651507,0.964400675,0.700022249,0.582831895,0.997881624,2.1938236,1.849204431,2.170618825,1.771775847,1.960736403,1.619959054,1.330783658,1.844006106,4.145521783,4.096808842,3.957865672,4.118745338,4.052836438,4.137624348,3.243382207,3.710561506,3.243454647,3.957207405,3.448618524,3.659362662,3.432462227,1.635096895,1.385993129,1.098230183,0.948248017,0.676833671,0.865147756,0.654389091,-0.190809859,-0.097928708,-0.046049191,0.040590764,0.158838208,0.373664575,0.17792551,0.414551186,0.648681057,0.573574234
MMC US  EQUITY,PX_TO_BOOK_RATIO,0.017749106,0.000572892,0.088069656,0.029963498,0.069130828,0.049155394,0.254632117,0.188118945,0.201085377,0.262047755,0.295830414,0.395953172,0.327489524,0.295196005,0.15826364,0.116062403,-0.000360526,-0.020702032,0.014164784,-0.265328874,-0.285974968,-0.346599844,-0.342612372,-0.314146802,-0.431584246,-0.48887138,-0.469249181,-0.410348941,-0.448073945,-0.40117349,-0.652229381,-0.675077587,-0.614429364,-0.528004623,-0.345064211,-0.254356995,-0.293351045,-0.383884582,-0.368603888,-0.44956312,-0.399853416,-0.37286376,-0.419598071,-0.38941119,-0.371588247,-0.345346014,-0.302114104,-0.220228437,-0.283239999,-0.251553935,-0.25084832,-0.261821733,-0.266865706,-0.247985715,-0.241877795,-0.270944906,-0.272833495,-0.265164356,-0.226072104,-0.192953748,-0.203506724,-0.192348806,-0.182789107,-0.197630189,-0.187219804,-0.160085316,-0.145133533,-0.125753941,-0.123459243,-0.108858619,-0.070687858,-0.138404281,-0.168565185,-0.154132675,-0.155652174,-0.121071097
MLM US  EQUITY,PX_TO_BOOK_RATIO,-0.355441419,-0.417136243,-0.416760641,-0.411978257,-0.418883841,-0.395731285,-0.48166355,-0.474855314,-0.558001113,-0.555688289,-0.536440392,-0.624767168,-0.62124772,-0.591782885,-0.595831667,-0.528904526,-0.504732225,-0.573676596,-0.537782798,-0.438980418,-0.415574807,-0.263880848,-0.22506645,-0.247796772,-0.002578803,-0.103203815,-0.209621458,-0.03891432,0.511105215,0.942100231,0.454626023,0.559177067,0.298753134,0.188336635,0.368348496,0.462321363,0.117506102,0.042124515,0.028333316,-0.031826588,-0.135979899,-0.060743848,-0.225371256,-0.154552256,-0.199776406,-0.274602053,-0.321926631,-0.284645749,-0.243808878,-0.2486509,-0.249095895,-0.171522335,-0.181349791,-0.206798288,-0.258055405,-0.306706333,-0.128960922,-0.133171141,-0.520746294,-0.452953358,-0.396024202,-0.355145195,-0.30311379,-0.305924019,-0.314669542,-0.270298151,-0.318498711,-0.264082803,-0.276367988,-0.28004817,-0.305790776,-0.304016859,-0.271022794,-0.289380731,-0.345015706,-0.405113733
MAS US  EQUITY,PX_TO_BOOK_RATIO,-0.477068252,-0.502945428,-0.465802666,-0.385020704,-0.439420962,-0.455504326,-0.54418747,-0.522364647,-0.505899645,-0.509897769,-0.574602824,-0.595921543,-0.621745588,-0.565388184,-0.596203794,-0.626861716,-0.520307205,-0.522227406,-0.414342536,-0.417373022,-0.428432097,-0.45454199,-0.522175104,-0.529535543,-0.495549068,-0.538516739,-0.586222759,-0.56580432,-0.579164968,-0.560063323,-0.676793459,-0.675658429,-0.625008876,-0.653182705,-0.574205587,-0.538001467,-0.601265629,-0.628608637,-0.579111982,-0.541367002,-0.458579614,-0.555311733,-0.611824077,-0.218263127,-0.149037675,-0.236318861,-0.411067735,0.615743392,0.678244191,1.53809925,1.606354866,2.816237634,3.159640967,2.561005619,1.683041761,1.919519847,1.472031369,1.122634754,0.349243175,0.223322803,0.352838259,0.254287566,0.2108032,0.103343368,0.161797992,0.088908476,0.228198352,0.175948502,0.160185152,0.222403092,0.2454266,0.145877666,0.030746023,0.104784423,5.252965509,5.19397085
MA US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.085493857,0.255909394,0.757173552,0.618590572,1.301259142,0.837838727,1.900238277,2.068159406,4.124100695,3.601792076,2.839330223,2.823986371,2.331133115,1.965516323,2.621783999,1.936717898,1.252092321,1.101017822,0.735780436,0.77000404,1.043618889,1.095752739,1.249967465,0.999279814,1.327181556,1.260759673,1.242207689,1.027437655,1.225387798,1.166791471,2.075152246,1.795492396,1.962644208,1.745934745,0.91636046,0.857915207,0.738175272,0.609994366,0.510794363,0.725913857,0.41996229,0.81210417,0.816840069,0.91529154,1.137772955,1.291559805,1.38180054,0.968684608,1.726567146,1.84595706,1.925728509
MAT US  EQUITY,PX_TO_BOOK_RATIO,-0.502416684,-0.404748225,-0.33404389,-0.265177024,0.051761478,0.009755258,-0.130965177,-0.240799969,0.058036721,0.24564581,0.066950053,-0.010572175,0.225725306,-0.156520902,-0.29229983,-0.305963042,-0.343127177,-0.295750905,-0.376101183,-0.377175341,-0.302323854,-0.331368942,-0.491899181,-0.489272437,-0.432716895,-0.451727168,-0.406211852,-0.3599063,-0.248486701,-0.361766225,-0.36226859,-0.458765268,-0.351784454,-0.411756401,-0.365435662,-0.172781144,-0.308715014,-0.213265896,-0.291242934,-0.265254248,-0.216791163,-0.178614017,-0.259718501,-0.20031914,-0.220800904,-0.107471331,-0.036125596,-0.141586217,-0.078017356,0.000277559,-0.013112067,-0.073700113,-0.031126509,0.076495155,-0.075213079,-0.012858278,-0.149036654,-0.131924241,-0.316428522,-0.298957115,-0.354696862,-0.27877531,-0.288964317,-0.247067647,-0.198158088,-0.19955532,-0.212972741,-0.23418726,-0.239660598,-0.260491912,-0.246824113,-0.221825773,-0.193024449,0.027572229,-0.004002358,-0.132430934
MKC US  EQUITY,PX_TO_BOOK_RATIO,0.033076065,0.145230317,-0.010151144,0.198796347,0.785580924,0.691261814,0.992279223,0.435968427,0.733264658,0.825448241,0.744026971,0.699397832,0.729268992,0.470102663,0.447571945,0.468956714,0.405369637,0.555745704,0.536822787,0.330535461,0.360627588,0.28394656,0.265696493,0.221081349,0.186275396,0.198188778,0.354892464,0.325215068,0.18669306,0.124763172,0.087211521,0.073456655,0.060133954,-0.023931594,0.204440701,0.36332437,0.262213253,0.174894842,0.028988265,0.109714706,0.104195196,0.234853587,0.223625415,0.163192349,0.032834431,0.056220238,0.063547591,0.108453564,0.012991804,0.273352758,0.252012895,0.231395057,0.178441113,0.187323157,0.010072765,0.024711445,-0.011806941,-0.003449064,-0.068147347,-0.092995869,-0.077969683,-0.075326311,-0.075598385,-0.091916162,-0.024979348,-0.044473454,-0.002406395,-0.027089269,-0.043148969,-0.031706517,-0.127999763,-0.162196438,-0.198081624,-0.171906686,-0.155044266,-0.089174117
